          ;        3729;   ;Filtro    ;Inicio                                  ;18022015      ;082250;201.220.242.11 ;OK ;                    ;Inicio de filtrado                                                      
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083556;201.220.242.11 ;OK ;597031240956        ;Datos en datos/tbk_config.dat                                           
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083556;201.220.242.11 ;OK ;597031240956        ;Mac generado                                                            
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083556;201.220.242.11 ;OK ;597031240956        ;Construccion TBK_PARAM                                                  
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083556;201.220.242.11 ;OK ;597031240956        ;TBK_PARAM encriptado                                                    
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083556;201.220.242.11 ;OK ;597031240956        ;Datos listos para ser enviados                                          
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083556;201.220.242.11 ;OK ;597031240956        ;Medio 1: Transaccion segura                                             
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083559;201.220.242.11 ;OK ;597031240956        ;Datos validados                                                         
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083559;201.220.242.11 ;OK ;597031240956        ;Token=ec239c6942731e68096285be3c387f0b2de6bb9e2e6c60cbaf73ff4587a737eb  
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083559;201.220.242.11 ;OK ;597031240956        ;Redireccion web                                                         
427735694 ;       14803;   ;pago      ;https://webpay.transbank.cl             ;18022015      ;083559;201.220.242.11 ;OK ;597031240956        ;Todo OK                                                                 
          ;       15610;   ;resultado ;Desencriptando                          ;18022015      ;083704;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       15610;   ;resultado ;Validacion                              ;18022015      ;083704;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       15610;   ;resultado ;242                                     ;18022015      ;083704;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       15610;   ;resultado ;242                                     ;18022015      ;083704;200.10.14.177  ;OK ;                    ;http://www.clubdelacocina.cl/beta/TB/compra.php                         
427735694 ;       15610;   ;transacc  ;427735694                               ;18022015      ;083704;200.10.14.177  ;OK ;597031240956        ;conectandose al port :(80)                                              
427735694 ;       15610;   ;resultado ;logro abrir_conexion                    ;18022015      ;083704;200.10.14.177  ; 0 ;597031240956        ;Abrio socket para conex-com                                             
427735694 ;       15610;   ;transacc  ;427735694                               ;18022015      ;083704;200.10.14.177  ;OK ;597031240956        ;POST a url http://www.clubdelacocina.cl/beta/TB/compra.php              
427735694 ;       15610;   ;transacc  ;427735694                               ;18022015      ;083704;200.10.14.177  ;OK ;597031240956        ;mensaje enviado                                                         
          ;       15611;   ;check_mac ;                                        ;18022015      ;083704;EMPTY          ;OK ;                    ;Todo OK                                                                 
427735694 ;       15610;   ;transacc  ;427735694                               ;18022015      ;083704;200.10.14.177  ;OK ;597031240956        ;Llego ACK del Comercio                                                  
427735694 ;       15610;   ;resultado ;242                                     ;18022015      ;083704;200.10.14.177  ;OK ;597031240956        ;tienda acepto transaccion                                               
427735694 ;       15610;   ;resultado ;242                                     ;18022015      ;083704;200.10.14.177  ;OK ;597031240956        ;respuesta enviada a TBK (ACK)                                           
427735694 ;       15610;   ;resultado ;242                                     ;18022015      ;083704;200.10.14.177  ;OK ;597031240956        ;Todo OK                                                                 
